0.999,0.0,0.001,0.0
0.9981,0.0009,0.001,0.0
0.99755,0.00145,0.0008,0.0002
0.997,0.00175,0.00095,0.0003
0.99635,0.00215,0.00115,0.00035
0.99525,0.0025,0.0018,0.00045
0.99395,0.0037,0.00185,0.0005
0.99235,0.00455,0.00245,0.00065
0.9904,0.00575,0.00295,0.0009
0.98845,0.00655,0.00385,0.00115
0.98525,0.0081,0.0052,0.00145
0.98165,0.0104,0.00615,0.0018
0.97725,0.0128,0.00765,0.0023
0.97115,0.0163,0.00945,0.0031
0.9647,0.01975,0.0117,0.00385
0.9564,0.0239,0.0146,0.0051
0.94485,0.0316,0.0171,0.00645
0.9337,0.0374,0.02065,0.00825
0.91815,0.04555,0.02615,0.01015
0.8986,0.057,0.032,0.0124
0.87835,0.0668,0.0393,0.01555
0.85035,0.0811,0.0491,0.01945
0.8192,0.09815,0.059,0.02365
0.783,0.1157,0.0722,0.0291
0.74135,0.13525,0.0873,0.0361
0.69345,0.1562,0.10545,0.0449
0.63615,0.18265,0.1269,0.0543
0.5763,0.20755,0.15095,0.0652
0.5105,0.2331,0.17395,0.08245
0.4485,0.2461,0.20555,0.09985
0.38455,0.2593,0.23685,0.1193
0.31585,0.27235,0.2709,0.1409
0.2572,0.272,0.3017,0.1691
0.20475,0.263,0.32925,0.203
0.15845,0.2516,0.3511,0.23885
0.1187,0.2336,0.36945,0.27825
0.0879,0.2095,0.3834,0.3192
0.06505,0.1811,0.3921,0.36175
0.04915,0.1533,0.3904,0.40715
0.03635,0.1292,0.38205,0.4524
0.02815,0.10405,0.3689,0.4989
0.0227,0.0846,0.3498,0.5429
0.0191,0.06535,0.32915,0.5864
0.0171,0.0529,0.3048,0.6252
0.01495,0.042,0.2817,0.66135
0.01335,0.0345,0.25595,0.6962
0.014,0.02665,0.2308,0.72855
0.013,0.02265,0.20815,0.7562
0.01325,0.01935,0.1876,0.7798
0.01385,0.01605,0.16875,0.80135
0.01495,0.01315,0.1492,0.8227
0.01575,0.0114,0.13395,0.8389
0.0169,0.00935,0.11925,0.8545
0.0184,0.0083,0.1072,0.8661
0.0201,0.00725,0.09505,0.8776
0.02155,0.0067,0.08445,0.8873
0.0232,0.006,0.0748,0.896
0.02475,0.006,0.06455,0.9047
0.0263,0.0056,0.05765,0.91045
0.0292,0.005,0.05155,0.91425
0.0311,0.0048,0.04615,0.91795
0.03345,0.00415,0.04065,0.92175
0.03525,0.00375,0.0374,0.9236
0.0375,0.00375,0.03305,0.9257
0.03975,0.00405,0.02915,0.92705
0.0422,0.00385,0.02565,0.9283
0.0449,0.00385,0.0226,0.92865
0.0475,0.00365,0.02045,0.9284
0.05045,0.0035,0.01885,0.9272
0.05305,0.00355,0.01665,0.92675
0.05545,0.00305,0.01505,0.92645
0.05865,0.0028,0.0139,0.92465
0.061,0.00265,0.01255,0.9238
