0.999,0.0,0.001,0.0
0.99835,0.00065,0.001,0.0
0.9974,0.0016,0.0008,0.0002
0.99695,0.0019,0.00085,0.0003
0.9963,0.0023,0.001,0.0004
0.9954,0.0027,0.0015,0.0004
0.99445,0.0032,0.0019,0.00045
0.99265,0.0042,0.00235,0.0008
0.99085,0.0055,0.0028,0.00085
0.98865,0.0069,0.0031,0.00135
0.9865,0.0076,0.00445,0.00145
0.98325,0.00945,0.00535,0.00195
0.97935,0.0121,0.00595,0.0026
0.9742,0.01515,0.00755,0.0031
0.96915,0.0169,0.00995,0.004
0.96195,0.0207,0.01265,0.0047
0.95255,0.0272,0.01455,0.0057
0.94195,0.03245,0.01845,0.00715
0.929,0.0391,0.0231,0.0088
0.91315,0.04705,0.0284,0.0114
0.8935,0.059,0.0332,0.0143
0.87095,0.07045,0.0417,0.0169
0.8445,0.08285,0.05155,0.0211
0.8109,0.09985,0.06425,0.025
0.7719,0.1213,0.0756,0.0312
0.72735,0.142,0.09215,0.0385
0.67605,0.16585,0.10955,0.04855
0.61805,0.1897,0.13235,0.0599
0.5581,0.21575,0.1531,0.07305
0.49725,0.2333,0.1807,0.08875
0.43345,0.25055,0.20875,0.10725
0.3672,0.26425,0.2412,0.12735
0.30465,0.2722,0.27155,0.1516
0.24925,0.27045,0.3009,0.1794
0.19795,0.26015,0.3319,0.21
0.1539,0.2465,0.35545,0.24415
0.1152,0.2299,0.37015,0.28475
0.0868,0.20595,0.3815,0.32575
0.06645,0.1758,0.38835,0.3694
0.0492,0.1487,0.3885,0.4136
0.03825,0.1215,0.38375,0.4565
0.0289,0.1018,0.36725,0.50205
0.02255,0.0834,0.34935,0.5447
0.01815,0.0681,0.32785,0.5859
0.0163,0.0543,0.30625,0.62315
0.0143,0.04445,0.28065,0.6606
0.01415,0.03485,0.2562,0.6948
0.01365,0.0279,0.23225,0.7262
0.01355,0.0223,0.21045,0.7537
0.0142,0.018,0.18915,0.77865
0.0149,0.0154,0.16925,0.80045
0.0151,0.0128,0.1521,0.82
0.01495,0.0118,0.1349,0.83835
0.0159,0.0104,0.11855,0.85515
0.01675,0.0093,0.1056,0.86835
0.01845,0.0081,0.09195,0.8815
0.0196,0.0074,0.08185,0.89115
0.02095,0.00705,0.07225,0.89975
0.0236,0.0061,0.06525,0.90505
0.0258,0.006,0.0581,0.9101
0.02725,0.00525,0.0505,0.917
0.02885,0.00515,0.04505,0.92095
0.03075,0.00525,0.03965,0.92435
0.0333,0.0046,0.0361,0.926
0.03625,0.0042,0.0328,0.92675
0.03905,0.0036,0.0301,0.92725
0.04065,0.004,0.0272,0.92815
0.04335,0.0041,0.02465,0.9279
0.04595,0.0034,0.0226,0.92805
0.0478,0.00395,0.02035,0.9279
0.04995,0.00425,0.0178,0.928
0.052,0.0042,0.0156,0.9282
0.0544,0.00345,0.01425,0.9279
0.05755,0.0029,0.0138,0.92575
0.06045,0.00315,0.01235,0.92405
0.06315,0.0029,0.01135,0.9226
0.06585,0.00255,0.0104,0.9212
0.0681,0.0022,0.01005,0.91965
0.0709,0.0022,0.00925,0.91765
0.0734,0.00225,0.0086,0.91575
0.07575,0.0021,0.00785,0.9143
0.07855,0.002,0.0075,0.91195
0.08115,0.00205,0.0064,0.9104
0.0846,0.002,0.00565,0.90775
0.0876,0.00165,0.0055,0.90525
0.09105,0.00165,0.005,0.9023
0.0935,0.0017,0.00455,0.90025
0.0956,0.0017,0.0044,0.8983
0.09855,0.0018,0.00405,0.8956
0.10135,0.00145,0.0043,0.8929
0.1047,0.00155,0.00395,0.8898
0.1072,0.0018,0.0035,0.8875
0.1103,0.00165,0.00325,0.8848
0.1126,0.00175,0.0033,0.88235
0.11525,0.0017,0.0034,0.87965
0.117,0.00175,0.00315,0.8781
0.11905,0.0017,0.00285,0.8764
0.1215,0.00175,0.0027,0.87405
0.12435,0.00125,0.0025,0.8719
0.12675,0.0015,0.00235,0.8694
0.1296,0.0013,0.00245,0.86665
0.1324,0.0012,0.00265,0.86375
0.13465,0.00125,0.00255,0.86155
0.1366,0.0011,0.0025,0.8598
0.13975,0.0012,0.00225,0.8568
0.14215,0.0012,0.0022,0.85445
0.14465,0.00125,0.00225,0.85185
0.1467,0.0013,0.00215,0.84985
0.1489,0.00135,0.0021,0.84765
0.15195,0.0012,0.0023,0.84455
0.1547,0.0013,0.00215,0.84185
0.15705,0.00125,0.00215,0.83955
0.15915,0.0012,0.0024,0.83725
0.161,0.0016,0.00225,0.83515
0.1629,0.0016,0.00205,0.83345
0.1654,0.0016,0.0021,0.8309
0.16715,0.0014,0.0023,0.82915
0.16945,0.0017,0.00225,0.8266
0.1719,0.00145,0.0025,0.82415
0.1741,0.0013,0.0024,0.8222
0.17665,0.00125,0.0026,0.8195
0.17895,0.00135,0.00275,0.81695
0.1813,0.0015,0.00275,0.81445
0.18345,0.0014,0.0026,0.81255
0.18515,0.00165,0.00265,0.81055
0.18675,0.0016,0.00295,0.8087
0.18835,0.00165,0.00285,0.80715
0.19,0.0017,0.00295,0.80535
0.1923,0.0017,0.00295,0.80305
0.19425,0.00195,0.00265,0.80115
0.1958,0.00185,0.00275,0.7996
0.19845,0.00195,0.00305,0.79655
0.20065,0.0022,0.00315,0.794
0.2024,0.0024,0.00325,0.79195
0.2047,0.0023,0.0032,0.7898
0.2067,0.00205,0.0035,0.78775
0.20885,0.0019,0.0037,0.78555
0.21145,0.00215,0.00355,0.78285
