0.999,0.0,0.001,0.0
0.9983,0.0007,0.001,0.0
0.9976,0.0014,0.00085,0.00015
0.99695,0.0019,0.0009,0.00025
0.9959,0.0027,0.0011,0.0003
0.995,0.00345,0.0012,0.00035
0.994,0.0038,0.00165,0.00055
0.9924,0.0042,0.00255,0.00085
0.9905,0.00545,0.0029,0.00115
0.9885,0.0063,0.00365,0.00155
0.98565,0.00795,0.00435,0.00205
0.98175,0.0103,0.00545,0.0025
0.97785,0.01265,0.0065,0.003
0.9718,0.0164,0.0083,0.0035
0.9652,0.0202,0.0103,0.0043
0.9571,0.0241,0.01335,0.00545
0.94705,0.0289,0.01755,0.0065
0.93545,0.03525,0.02105,0.00825
0.9213,0.0433,0.0253,0.0101
0.90315,0.05335,0.03095,0.01255
0.8809,0.0654,0.0376,0.0161
0.8547,0.07935,0.0463,0.01965
0.8234,0.0956,0.05665,0.02435
0.79065,0.1102,0.06865,0.0305
0.74755,0.1294,0.08555,0.0375
0.69965,0.15445,0.0999,0.046
0.64575,0.179,0.1189,0.05635
0.587,0.2044,0.1405,0.0681
0.52415,0.22565,0.1678,0.0824
0.46025,0.2442,0.19745,0.0981
0.39465,0.2576,0.23055,0.1172
0.3254,0.2716,0.2621,0.1409
0.26765,0.27255,0.2909,0.1689
0.21425,0.2662,0.32085,0.1987
0.1663,0.25525,0.34705,0.2314
0.1276,0.23535,0.3672,0.26985
0.0965,0.21225,0.38145,0.3098
0.0735,0.18645,0.389,0.35105
0.05375,0.1622,0.39055,0.3935
0.041,0.1372,0.3817,0.4401
0.03115,0.11445,0.3693,0.4851
0.0249,0.09155,0.3526,0.53095
0.0199,0.0739,0.33295,0.57325
0.0175,0.06015,0.3097,0.61265
0.0149,0.04785,0.28655,0.6507
0.01355,0.03785,0.26435,0.68425
0.0139,0.0293,0.244,0.7128
0.0135,0.0241,0.219,0.7434
0.0133,0.02,0.19685,0.76985
0.014,0.0161,0.17675,0.79315
0.0144,0.01395,0.1568,0.81485
0.0149,0.01105,0.1412,0.83285
0.016,0.00925,0.12425,0.8505
0.0176,0.00845,0.11125,0.8627
0.0195,0.008,0.09795,0.87455
0.0211,0.00785,0.08625,0.8848
0.0229,0.0077,0.0772,0.8922
0.02565,0.0067,0.06965,0.898
0.0287,0.0065,0.0606,0.9042
0.02985,0.0071,0.05345,0.9096
0.03215,0.00675,0.0476,0.9135
0.0337,0.0059,0.04425,0.91615
0.0356,0.00605,0.0405,0.91785
0.03835,0.0055,0.0362,0.91995
0.0401,0.0055,0.0324,0.922
0.0422,0.0058,0.02845,0.92355
0.0443,0.0056,0.0257,0.9244
0.0464,0.0054,0.0231,0.9251
0.0491,0.00455,0.02095,0.9254
0.0523,0.00415,0.019,0.92455
0.05505,0.0034,0.01745,0.9241
0.0579,0.0029,0.0159,0.9233
0.06045,0.003,0.0149,0.92165
0.0636,0.0026,0.01325,0.92055
0.06545,0.00255,0.01235,0.91965
0.06825,0.00285,0.01105,0.91785
0.0713,0.00255,0.0104,0.91575
0.0742,0.00285,0.00925,0.9137
0.0773,0.00275,0.008,0.91195
0.0807,0.00255,0.0075,0.90925
0.0832,0.0025,0.00675,0.90755
0.086,0.0026,0.0063,0.9051
0.08905,0.0023,0.0058,0.90285
0.09215,0.00225,0.00535,0.90025
0.09485,0.0022,0.0052,0.89775
0.09805,0.002,0.0049,0.89505
0.10105,0.0016,0.0046,0.89275
0.104,0.00165,0.00445,0.8899
0.10665,0.00185,0.0042,0.8873
0.10925,0.00185,0.00405,0.88485
0.11215,0.00175,0.0039,0.8822
0.11535,0.00165,0.0037,0.8793
0.1181,0.0015,0.0036,0.8768
0.12115,0.00165,0.00325,0.87395
0.12415,0.00175,0.0031,0.871
0.127,0.0017,0.0028,0.8685
0.12955,0.0016,0.00275,0.8661
0.13205,0.00165,0.0027,0.8636
0.1347,0.0014,0.00295,0.86095
0.13735,0.0013,0.0029,0.85845
0.13965,0.00165,0.0026,0.8561
0.14205,0.0014,0.0027,0.85385
0.14445,0.0016,0.00245,0.8515
0.14725,0.00125,0.00255,0.84895
0.15005,0.0011,0.0026,0.84625
0.1523,0.0008,0.00275,0.84415
0.15505,0.0011,0.00255,0.8413
0.15785,0.0012,0.00245,0.8385
0.1601,0.00145,0.0023,0.83615
0.1625,0.0014,0.0023,0.8338
0.1643,0.0016,0.0023,0.8318
0.1665,0.00155,0.00235,0.8296
0.1683,0.0015,0.0024,0.8278
0.1708,0.00165,0.0025,0.82505
0.17305,0.0018,0.00245,0.8227
0.1748,0.0016,0.00265,0.82095
0.17655,0.00155,0.00295,0.81895
0.179,0.00145,0.00325,0.8163
0.18075,0.00165,0.0034,0.8142
0.1822,0.0017,0.00355,0.81255
0.18415,0.0019,0.0036,0.81035
0.1863,0.00205,0.00355,0.8081
0.18865,0.0018,0.0037,0.80585
0.1906,0.0021,0.00375,0.80355
0.19285,0.00245,0.00355,0.80115
0.1943,0.0027,0.0036,0.7994
0.1966,0.0025,0.00345,0.79745
0.1979,0.00235,0.00385,0.7959
0.20005,0.00255,0.00395,0.79345
0.202,0.0027,0.0039,0.7914
0.2033,0.00265,0.00415,0.7899
0.2051,0.003,0.00405,0.78785
0.20675,0.0033,0.00395,0.786
0.2091,0.0028,0.0047,0.7834
0.21005,0.00285,0.0048,0.7823
0.21175,0.0033,0.0045,0.78045
0.2132,0.00335,0.00465,0.7788
0.21535,0.0034,0.00465,0.7766
0.2172,0.00285,0.0047,0.77525
0.21775,0.0034,0.00455,0.7743
0.21865,0.0041,0.00455,0.7727
0.22055,0.0043,0.0046,0.77055
0.2226,0.0042,0.00505,0.76815
0.2239,0.0044,0.00545,0.76625
0.22545,0.0046,0.00575,0.7642
0.2269,0.0047,0.0061,0.7623
0.22935,0.00435,0.0065,0.7598
0.2314,0.0042,0.0069,0.7575
0.23245,0.00445,0.007,0.7561
0.23315,0.0048,0.00715,0.7549
0.2341,0.00475,0.00755,0.7536
0.23475,0.0055,0.0077,0.75205
0.2355,0.006,0.0076,0.7509
0.2365,0.00625,0.00825,0.749
0.2381,0.00655,0.0083,0.74705
0.2387,0.00625,0.00885,0.7462
0.2404,0.006,0.00955,0.74405
0.24055,0.0065,0.0094,0.74355
0.24155,0.0068,0.0098,0.74185
0.2428,0.0065,0.0106,0.7401
0.24355,0.00685,0.01085,0.73875
0.2435,0.00735,0.0113,0.73785
0.24315,0.00845,0.0119,0.7365
0.2435,0.0086,0.012,0.7359
0.24335,0.0093,0.0121,0.73525
0.24375,0.009,0.0127,0.73455
0.2435,0.00945,0.0135,0.73355
0.24375,0.00985,0.01425,0.73215
0.2436,0.01065,0.01445,0.7313
0.24365,0.0116,0.01485,0.7299
0.24405,0.0116,0.01535,0.729
0.24375,0.01145,0.0164,0.7284
0.2442,0.0117,0.0165,0.7276
0.24415,0.0116,0.01675,0.7275
0.2428,0.01265,0.0174,0.72715
0.24205,0.013,0.01795,0.727
0.2423,0.01285,0.01855,0.7263
0.2418,0.01335,0.01925,0.7256
0.2401,0.01425,0.01985,0.7258
0.23865,0.0153,0.0199,0.72615
0.23665,0.0158,0.02115,0.7264
0.2349,0.0167,0.02145,0.72695
0.23295,0.0171,0.023,0.72695
0.2297,0.01835,0.0241,0.72785
0.2283,0.01885,0.02515,0.7277
0.22665,0.01935,0.02555,0.72845
0.2251,0.0193,0.02665,0.72895
0.2232,0.0187,0.0281,0.73
0.2208,0.0198,0.0291,0.7303
0.2187,0.02015,0.02975,0.7314
0.2152,0.02215,0.0293,0.73335
0.21335,0.022,0.03095,0.7337
0.2095,0.0232,0.032,0.7353
0.2074,0.02365,0.03305,0.7359
0.20535,0.02215,0.0353,0.7372
0.2019,0.02335,0.03605,0.7387
0.19795,0.0253,0.03705,0.7397
0.19455,0.02585,0.0371,0.7425
0.19265,0.02515,0.0372,0.745
0.1906,0.0245,0.03735,0.74755
0.1881,0.0245,0.039,0.7484
0.18615,0.0239,0.04015,0.7498
0.18445,0.02475,0.0396,0.7512
0.1812,0.0254,0.0402,0.7532
0.17905,0.0259,0.0408,0.75425
0.1753,0.027,0.0414,0.7563
0.17385,0.02575,0.0423,0.7581
0.17265,0.025,0.04285,0.7595
0.1701,0.025,0.04395,0.76095
0.16775,0.0253,0.04405,0.7629
0.1666,0.0261,0.0437,0.7636
0.1652,0.02555,0.04365,0.7656
0.163,0.02525,0.0438,0.76795
0.16175,0.02415,0.044,0.7701
0.1598,0.0239,0.0444,0.7719
0.15725,0.0253,0.0439,0.77355
0.1549,0.0256,0.04385,0.77565
0.1531,0.0258,0.0436,0.7775
0.15145,0.0248,0.04405,0.7797
0.15005,0.0246,0.0442,0.78115
0.1472,0.0251,0.0447,0.783
0.14585,0.02515,0.04385,0.78515
0.14525,0.0244,0.0439,0.78645
0.1445,0.02295,0.0456,0.78695
0.14315,0.0227,0.0452,0.78895
0.14185,0.02235,0.04505,0.79075
0.1409,0.02265,0.0432,0.79325
0.13875,0.02325,0.04265,0.79535
0.1384,0.0231,0.04225,0.79625
0.13795,0.02255,0.04165,0.79785
0.13815,0.0215,0.04095,0.7994
0.13815,0.02045,0.04115,0.80025
0.1375,0.0212,0.03985,0.80145
0.13695,0.0206,0.03945,0.803
0.13655,0.0201,0.0392,0.80415
0.1359,0.01965,0.03795,0.8065
0.13675,0.01845,0.03745,0.80735
0.13735,0.01825,0.0369,0.8075
0.1374,0.01845,0.03545,0.8087
0.13795,0.0181,0.0351,0.80885
0.13915,0.0176,0.03405,0.8092
0.13995,0.0171,0.03415,0.8088
0.141,0.0165,0.0343,0.8082
0.1405,0.01655,0.03435,0.8086
0.14065,0.017,0.03335,0.809
0.14225,0.01625,0.0333,0.8082
0.14175,0.01625,0.03375,0.80825
0.1414,0.0174,0.03285,0.80835
0.14145,0.0167,0.03225,0.8096
0.1417,0.01635,0.0323,0.80965
0.1418,0.0161,0.03265,0.80945
0.1427,0.01695,0.03125,0.8091
0.1441,0.01695,0.03035,0.8086
0.14615,0.0163,0.0302,0.80735
0.14685,0.01625,0.0303,0.8066
0.14755,0.0161,0.0306,0.80575
0.14875,0.0157,0.0303,0.80525
0.1498,0.01465,0.03015,0.8054
0.15085,0.0148,0.0297,0.80465
0.15165,0.01505,0.02905,0.80425
0.15265,0.01575,0.0284,0.8032
0.15395,0.0152,0.02845,0.8024
0.15565,0.01565,0.0281,0.8006
0.15645,0.0159,0.02805,0.7996
0.15635,0.016,0.0283,0.79935
0.15755,0.01615,0.02775,0.79855
0.1591,0.0158,0.028,0.7971
0.1595,0.01615,0.0279,0.79645
0.1612,0.0161,0.0274,0.7953
0.1623,0.0159,0.027,0.7948
0.1636,0.01555,0.0271,0.79375
0.1644,0.01525,0.02765,0.7927
0.16555,0.0166,0.0273,0.79055
0.16655,0.01705,0.02655,0.78985
0.1678,0.0157,0.02755,0.78895
0.16905,0.015,0.028,0.78795
0.1708,0.0157,0.0279,0.7856
0.172,0.0154,0.0278,0.7848
0.1726,0.01455,0.02805,0.7848
0.1721,0.0157,0.0278,0.7844
0.17255,0.01665,0.027,0.7838
0.1739,0.0156,0.02755,0.78295
0.1749,0.01595,0.02695,0.7822
0.1752,0.0166,0.0277,0.7805
0.1772,0.0164,0.02845,0.77795
0.17815,0.0164,0.02845,0.777
0.1808,0.0158,0.02815,0.77525
0.18165,0.0161,0.02815,0.7741
0.1817,0.0165,0.0283,0.7735
0.1839,0.01705,0.02845,0.7706
0.18365,0.0177,0.0284,0.77025
0.18425,0.01745,0.02875,0.76955
0.18555,0.0176,0.02975,0.7671
0.18565,0.0184,0.02925,0.7667
0.1868,0.0172,0.0307,0.7653
0.18725,0.01715,0.0319,0.7637
0.18715,0.0177,0.0326,0.76255
0.1864,0.0188,0.03205,0.76275
